name,ratings,num_ratings,processor,ram,os,storage,display,price,org_price,Brand,num_reviews,ram_type,Discount
Asus ZenBook Pro Duo Core i7 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-HM7201T ...,,,Intel Core i7 Processor (9th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,219990,254990.0,Asus,,DDR4,13.726028471704774
Asus ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,35.56,83990,,Asus,,DDR4,
Lenovo Core i7 6th Gen - (8 GB/512 GB SSD/Windows 10 Home) Yoga 900 2 in 1 Laptop,3.7,6.0,Intel Core i7 Processor (6th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,128690,,Lenovo,1.0,DDR3,
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Asus ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce ...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,274990,324990.0,Asus,,DDR4,15.385088771962213
MSI GE Core i7 8th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce GTX 1...,4.8,12.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,43.94,179990,,MSI,1.0,DDR4,
Lenovo ThinkPad T490 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) T490 Thin and Light Laptop,,,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,35.56,118195,,Lenovo,,DDR4,
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Asus VivoBook Gaming (2020) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.6,35.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,78990,97990.0,Asus,8.0,DDR4,19.389733646290438
Acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650...,4.4,142.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,59990,85990.0,Acer,27.0,DDR4,30.236073962088618
Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5300 Thin and Light Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,73990,75234.0,Dell,,DDR4,1.6535077225722412
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SGGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,28990,42990.0,Avita,,DDR3,32.565712956501514
Asus ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin a...,,,Intel Core i5 Processor (10th Gen),8,DOS Operating System,512 GB SSD,35.56,69990,,Asus,,DDR4,
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-ba0003tu Thin and Light Laptop,3.6,7.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,76990,91584.0,HP,0.0,DDR4,15.93509783368274
Asus ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,35.56,62699,70990.0,Asus,,DDR4,11.67910973376532
Asus Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,35.56,81990,,Asus,,DDR4,
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-MEGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,28990,69844.0,Avita,,DDR3,58.493213447110705
Asus ROG Strix G15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GT...,4.5,169.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,79990,101990.0,Asus,23.0,DDR4,21.570742229630355
Asus ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,35.56,167990,202990.0,Asus,,LPDDR3,17.242228681215824
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics/NVIDIA Geforce GTX 1050) GL62M 7RDX-1878XIN ...,3.5,6.0,Intel Core i7 Processor (7th Gen),8,DOS Operating System,1 TB HDD,39.62,79257,,MSI,0.0,DDR4,
Lenovo Ideapad 3 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,3.6,303.0,Intel Core i5 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,61490.0,Lenovo,50.0,DDR4,30.08619287689055
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-CBGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,28990,42990.0,Avita,,DDR3,32.565712956501514
Asus Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060) UX581LV...,,,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,269990,326990.0,Asus,,DDR4,17.431725740848343
Nexstgo Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,79990,94490.0,Nexstgo,,DDR4,15.345539210498465
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,55.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,4.2,20.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,35.56,89990,123990.0,MSI,2.0,DDR4,27.421566255343173
Asus ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX ...,3.0,2.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,146490,,Asus,1.0,DDR4,
Lenovo Ideapad S340 Core i5 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S340 L...,,,Intel Core i5 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,62990,93690.0,Lenovo,,DDR4,32.76763795495784
Dell Inspiron 15 7000 Series Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,79990,91076.0,Dell,,DDR4,12.172251745794721
HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,4.2,64.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,65990,76021.0,HP,11.0,DDR4,13.19503821312532
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Asus ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX...,,,Intel Core i7 Processor (9th Gen),24,64 bit Windows 10 Operating System,1 TB SSD,39.62,239990,311990.0,Asus,,DDR4,23.077662745600822
Asus Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060) UX581LV...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,224990,272990.0,Asus,,DDR4,17.583061650609913
MSI GE75 Raider Core i9 10th Gen - (32 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Gef...,,,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,43.94,249990,279990.0,MSI,,DDR4,10.714668381013608
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin and Light Lapt...,4.4,2176.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,54990,55591.0,Asus,291.0,DDR4,1.0811102516594413
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SRGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,28990,69844.0,Avita,,DDR3,58.493213447110705
Nexstgo Core i5 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,35.56,97990,116490.0,Nexstgo,,DDR4,15.881191518585286
Asus VivoBook Gaming Core i5 9th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,4.4,250.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,62990,77990.0,Asus,51.0,DDR4,19.233235030132068
Lenovo V14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V14 IIL Thin and Light Laptop,,,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,35.56,43990,50613.0,Lenovo,,DDR4,13.085570900756723
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Lenovo Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) IP 520 Laptop,4.0,57.0,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,64715,,Lenovo,21.0,DDR4,
MSI Alpha 15 Ryzen 7 Quad Core 3750H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/AMD Ra...,4.2,360.0,AMD Ryzen 7 Quad Core Processor,16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,74990,83194.0,MSI,76.0,DDR4,9.861288073659157
LifeDigital Zed Celeron Dual Core - (4 GB/128 GB SSD/Windows 10 Home) Zed Air Laptop,3.6,154.0,Intel Celeron Dual Core Processor,4,64 bit Windows 10 Operating System,128 GB SSD,35.81,16499,,LifeDigital,35.0,DDR3,
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
HP Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 1S5F1PA Laptop,4.2,6.0,Intel Core i3 Processor (10th Gen),4,Windows 10 Operating System,1 TB HDD,35.56,33990,39643.0,HP,0.0,DDR4,14.259768433266906
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SWGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,69844,,Avita,,DDR3,
Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SHGYB Thin and L...,,,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,28990,69844.0,Avita,,DDR3,58.493213447110705
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),3.8,77.0,Intel Core i5 Processor (4th Gen),8,64 bit Windows 8 Operating System,1 TB HDD,39.62,52490,,Lenovo,16.0,DDR3,
Acer Swift 3 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) SF315-52G ...,4.4,16.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,71990,73199.0,Acer,6.0,DDR4,1.6516619079495622
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Lenovo IdeaPad Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10) 81Y400DXIN Notebook,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,39.62,74190,103490.0,Lenovo,,DDR4,28.311914194608175
Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,,,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,36990,45090.0,Lenovo,,DDR4,17.964071856287426
Asus ZenBook Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX430UA-GV307T Thin and Light Laptop,4.3,153.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,54990,57241.0,Asus,27.0,DDR3,3.9324959382260967
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Dell XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,144890,154446.0,Dell,,LPDDR4X,6.18727581161053
Dell Inspiron 5000 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 5491 2 in 1 Laptop,4.3,95.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,35.56,52290,61346.0,Dell,24.0,DDR4,14.762168682554691
Asus ZenBook 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX533FD-A9100T Laptop,3.7,3.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,139990,,Asus,1.0,DDR4,
Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,4.4,25.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,73990,102990.0,Asus,3.0,DDR3,28.15807359937858
Dell XPS Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) XPS 9500 Laptop,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,213990,238763.0,Dell,,DDR4,10.375560702453898
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,99490,119999.0,Acer,,DDR4,17.090975758131318
Dell XPS Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) XPS 9500 Laptop,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,198990,222480.0,Dell,,DDR4,10.558252427184465
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN249P Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,59990,79990.0,Avita,,DDR4,25.003125390673837
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
HP Chromebook 14a Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-na0003tu Thin and Light ...,3.7,111.0,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,,35.56,29890,30710.0,HP,15.0,DDR4,2.6701400195376097
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-AB Thin and Light Laptop,4.1,15.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,52990,,Avita,0.0,DDR3,
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN239P Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,59990,79990.0,Avita,,DDR4,25.003125390673837
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN225P Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,55990,76990.0,Avita,,DDR4,27.276269645408497
Dell Inspiron 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/4 GB Graphics) 5370 Thin and Lig...,4.1,112.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,73990,88532.0,Dell,25.0,DDR4,16.4256991822166
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Asus ExpertBook B9 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,2 TB SSD,35.56,233990,,Asus,,LPDDR3,
Dell XPS Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) XPS 9700 Laptop,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,43.18,230590,257865.0,Dell,,DDR4,10.577240028697187
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN014P Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,52990,79990.0,Avita,,DDR3,33.754219277409675
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Dell XPS Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) XPS 9700 Laptop,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,43.18,209590,233793.0,Dell,,DDR4,10.35232021489095
Alienware Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070) m15...,,,Intel Core i7 Processor (9th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,220000,276120.0,Alienware,,DDR4,20.324496595683037
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN220P Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,55990,76990.0,Avita,,DDR4,27.276269645408497
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN246P Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,59990,79990.0,Avita,,DDR4,25.003125390673837
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,59990,79990.0,Avita,,DDR4,25.003125390673837
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN247P Thin and Light Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,59990,79990.0,Avita,,DDR4,25.003125390673837
Acer Swift 3 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) SF313-51-30EP Thin and Light Laptop,4.3,61.0,Intel Core i3 Processor (8th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,33.78,45990,59999.0,Acer,15.0,DDR4,23.348722478707977
Acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,4.0,1.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,119990,124900.0,Acer,1.0,DDR3,3.931144915932746
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Acer Predator 17 Core i7 7th Gen - (16 GB/2 TB HDD/256 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Gef...,,,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,2 TB HDD|256 GB SSD,43.94,186555,,Acer,,DDR4,
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN223P Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,55990,76990.0,Avita,,DDR4,27.276269645408497
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN228P Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,55990,76990.0,Avita,,DDR4,27.276269645408497
Lenovo Thinkpad Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10) E14 Laptop,3.6,113.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,35.56,38990,40000.0,Lenovo,14.0,DDR4,2.5250000000000004
Dell G5 15 SE Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/AMD Radeon RX 5...,4.0,5.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,39.62,86990,105212.0,Dell,1.0,DDR4,17.319317188153445
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,4.5,3236.0,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,129999,,Acer,699.0,DDR4,
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN012P Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,52990,79990.0,Avita,,DDR3,33.754219277409675
Microsoft Surface Go Pentium Gold - (4 GB/64 GB EMMC Storage/Windows 10 Home in S Mode) 1824 2 in 1 La...,4.3,1598.0,Intel Pentium Gold Processor,4,64 bit Windows 10 Operating System,,25.4,38599,,Microsoft,202.0,DDR3,
